Pcode,Locality,State,Comments,DeliveryOffice,PreSortIndicator,ParcelZone,BSPnumber,BSPname,Category
5723,WILLIAM CREEK,SA,,COOBER PEDY LPO,540,S2,48,SA FAR,Delivery Area
5723,WINTINNA,SA,,COOBER PEDY LPO,540,S2,48,SA FAR,Delivery Area
5724,MARLA,SA,,MARLA LPO,540,S2,48,SA FAR,Delivery Area
5724,MINTABIE,SA,,MARLA LPO,540,S2,48,SA FAR,Delivery Area
5724,WELBOURN HILL,SA,,MARLA LPO,540,S2,48,SA FAR,Delivery Area
5725,OLYMPIC DAM,SA,,ROXBY DOWNS DELIVERY ANNEXE,540,S2,48,SA FAR,Delivery Area
5725,ROXBY DOWNS,SA,,ROXBY DOWNS DELIVERY ANNEXE,540,S2,48,SA FAR,Delivery Area
5725,ROXBY DOWNS STATION,SA,,ROXBY DOWNS DELIVERY ANNEXE,540,S2,48,SA FAR,Delivery Area
5730,ALPANA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,ANGORIGINA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,BELTANA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,BELTANA STATION,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,BLINMAN,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,EDIACARA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,GUM CREEK STATION,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,MOOLOOLOO,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,MOORILLAH,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,MOTPENA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,MOUNT FALKLAND,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,NARRINA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,NILPENA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,ORATUNGA STATION,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,PARACHILNA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,PUTTAPA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,WARRAWEENA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5730,WIRREALPA,SA,,BELTANA CPA,540,S2,48,SA FAR,Delivery Area
5731,BOLLARDS LAGOON,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,COOPERS CREEK,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,CORDILLO DOWNS,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,GIDGEALPA,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,INNAMINCKA,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,LEIGH CREEK,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,LEIGH CREEK STATION,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,LINDON,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,LYNDHURST,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,MERTY MERTY,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,MOUNT FREELING,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,MOUNT LYNDHURST,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,MULGARIA,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,MURNPEOWIE,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,MYRTLE SPRINGS,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,STRZELECKI DESERT,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5731,WITCHELINA,SA,,LEIGH CREEK LPO,540,S2,48,SA FAR,Delivery Area
5732,ANGEPENA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,ARKAROOLA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,BURR WELL,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,COPLEY,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,GAMMON RANGES,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,MANNERS WELL,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,MOOLAWATANA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,MOUNT SERLE,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,MULGA VIEW,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,NEPABUNNA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,NORTH MOOLOOLOO,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,PINDA SPRINGS,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,UMBERATANA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,WERTALOONA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,WOOLTANA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5732,YANKANINNA,SA,,COPLEY LPO,540,S2,48,SA FAR,Delivery Area
5733,ALTON DOWNS STATION,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,CALLANNA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,CLAYTON STATION,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,CLIFTON HILLS STATION,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,COWARIE,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,DULKANINNA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,ETADUNNA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,FARINA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,FARINA STATION,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,KALAMURINA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,LAKE EYRE,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,MARREE,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,MARREE STATION,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,MULKA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,MULOORINA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,MUNDOWDNA,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,MUNGERANIE,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5733,PANDIE PANDIE,SA,,MARREE LPO,540,S2,48,SA FAR,Delivery Area
5734,CROWN POINT,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5734,ERINGA,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5734,MACUMBA,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5734,MOUNT SARAH,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5734,OODNADATTA,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5734,SIMPSON DESERT,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5734,TODMORDEN,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5734,WITJIRA,SA,,OODNADATTA LPO,540,S2,48,SA FAR,Delivery Area
5800,ADELAIDE,SA,(TELSTRA),CITY DELIVERY & GPO BOXES,524,S1,45,SA CITY SUBS,LVR
5810,ADELAIDE,SA,SA GOVERNMENT,CITY DELIVERY & GPO BOXES,524,S1,45,SA CITY SUBS,LVR
5839,ADELAIDE,SA,TELSTRA,CITY DELIVERY & GPO BOXES,524,S1,45,SA CITY SUBS,LVR
5860,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5861,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5862,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5863,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5864,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5865,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5866,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5867,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5868,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5869,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5870,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5871,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5872,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5873,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5874,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5875,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5876,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5877,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5878,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5879,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5880,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5881,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5882,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5883,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5884,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5885,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5886,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5887,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5888,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5889,ADELAIDE MAIL CENTRE,SA,,ADELAIDE MC,520,S1,48,SA FAR,LVR
5890,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5891,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5892,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5893,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5894,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5895,ADELAIDE MAIL CENTRE,SA,SILENT LVR FOR LOCAL ELECTIONS,ADELAIDE MC,520,S1,48,SA FAR,LVR
5896,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5897,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5898,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5899,ADELAIDE MAIL CENTRE,SA,COMPETITION MAIL,ADELAIDE MC,520,S1,48,SA FAR,LVR
5900,ADELAIDE MAIL CENTRE,SA,MAIL MANAGEMENT,ADELAIDE MC,524,S1,45,SA CITY SUBS,LVR
5901,ADELAIDE MAIL CENTRE,SA,MAIL MANAGEMENT,ADELAIDE MC,524,S1,45,SA CITY SUBS,LVR
5902,ADELAIDE MAIL CENTRE,SA,MAIL MANAGEMENT,ADELAIDE MC,524,S1,45,SA CITY SUBS,LVR
5903,ADELAIDE MAIL CENTRE,SA,MAIL MANAGEMENT,ADELAIDE MC,524,S1,45,SA CITY SUBS,LVR
5904,ADELAIDE MAIL CENTRE,SA,MAIL MANAGEMENT,ADELAIDE MC,524,S1,45,SA CITY SUBS,LVR
5920,ADELAIDE,SA,SILENT LVR ADELAIDE ELECTIONS,ADELAIDE MC,524,S1,45,SA CITY SUBS,LVR
5942,REGENCY PARK,SA,PO BOXES,REGENCY PARK DC,520,S1,46,SA SUBS NEAR 1,Post Office Boxes
5950,ADELAIDE AIRPORT,SA,,PORT ADELAIDE DC,520,S1,45,SA CITY SUBS,Delivery Area
5950,EXPORT PARK,SA,PO BOXES,PORT ADELAIDE DC,520,S1,45,SA CITY SUBS,Delivery Area
5960,GARDEN ISLAND,SA,,PORT ADELAIDE DC,520,S1,45,SA CITY SUBS,LVR
5960,TORRENS ISLAND,SA,FOR INTERNAL USE (PO BOXES),PORT ADELAIDE DC,520,S1,45,SA CITY SUBS,LVR
6000,CITY DELIVERY CENTRE,WA,,PERTH BUSINESS HUB,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6000,PERTH,WA,,PERTH BUSINESS HUB,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6000,PERTH GPO,WA,,PERTH BUSINESS HUB,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6001,PERTH,WA,GPO BOXES & LOCKED BAGS,PERTH BUSINESS HUB,628,W1,49,WA SUBS 1 G FLDS,Post Office Boxes
6003,HIGHGATE,WA,,PERTH BUSINESS HUB,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6003,NORTHBRIDGE,WA,,PERTH BUSINESS HUB,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6004,EAST PERTH,WA,,PERTH BUSINESS HUB,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6005,KINGS PARK,WA,,WEST LEEDERVILLE DC,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6005,WEST PERTH,WA,,WEST LEEDERVILLE DC,628,W1,49,WA SUBS 1 G FLDS,Delivery Area
6006,NORTH PERTH,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6007,LEEDERVILLE,WA,,WEST LEEDERVILLE DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6007,WEST LEEDERVILLE,WA,,WEST LEEDERVILLE DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6008,DAGLISH,WA,,WEST LEEDERVILLE DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6008,SHENTON PARK,WA,,WEST LEEDERVILLE DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6008,SUBIACO,WA,,WEST LEEDERVILLE DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6008,SUBIACO EAST,WA,,WEST LEEDERVILLE DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6009,BROADWAY NEDLANDS,WA,PO BOXES 3001-3479,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6009,CRAWLEY,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6009,DALKEITH,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6009,NEDLANDS,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6009,NEDLANDS DC,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6010,CLAREMONT,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6010,CLAREMONT NORTH,WA,PO BOXES 2001-2190,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6010,KARRAKATTA,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6010,MOUNT CLAREMONT,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6010,SWANBOURNE,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6011,COTTESLOE,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6011,PEPPERMINT GROVE,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6012,MOSMAN PARK,WA,,NEDLANDS DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6014,FLOREAT,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6014,JOLIMONT,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6014,WEMBLEY,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6015,CITY BEACH,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6016,GLENDALOUGH,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6016,MOUNT HAWTHORN,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6017,HERDSMAN,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6017,OSBORNE PARK,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6017,OSBORNE PARK DC,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6018,CHURCHLANDS,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6018,DOUBLEVIEW,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6018,GWELUP,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6018,GWELUP DC,WA,PO BOXES,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6018,INNALOO,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6018,KARRINYUP,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6018,WOODLANDS,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6019,SCARBOROUGH,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6019,WEMBLEY DOWNS,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6020,CARINE,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6020,MARMION,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6020,NORTH BEACH,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6020,SORRENTO,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6020,WATERMANS BAY,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6021,BALCATTA,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6021,STIRLING,WA,,OSBORNE PARK DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6022,HAMERSLEY,WA,,WANGARA DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6023,DUNCRAIG,WA,,WANGARA DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6024,GREENWOOD,WA,,WANGARA DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6024,WARWICK,WA,,WANGARA DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6025,CRAIGIE,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6025,HILLARYS,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6025,KALLAROO,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6025,PADBURY,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6026,KINGSLEY,WA,,WANGARA DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6026,WOODVALE,WA,,WANGARA DC,610,W1,53,WA SUBS 5 N WEST,Delivery Area
6027,BELDON,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6027,CONNOLLY,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6027,EDGEWATER,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6027,HEATHRIDGE,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6027,JOONDALUP,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6027,JOONDALUP DC,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6027,MULLALOO,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6027,OCEAN REEF,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6028,BURNS BEACH,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6028,CURRAMBINE,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6028,ILUKA,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6028,KINROSS,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6029,TRIGG,WA,,GWELUP DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6030,CLARKSON,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6030,MERRIWA,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6030,MINDARIE,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6030,QUINNS ROCKS,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6030,RIDGEWOOD,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6030,TAMALA PARK,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6031,BANKSIA GROVE,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6031,CARRAMAR,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6031,NEERABUP,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6032,NOWERGUP,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6033,CARABOODA,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6034,EGLINTON,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6035,YANCHEP,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6036,BUTLER,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6036,JINDALEE,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6037,TWO ROCKS,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6038,ALKIMOS,WA,,CLARKSON DELIVERY ANNEXE,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6041,CARABAN,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6041,GABBADAH,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6041,GUILDERTON,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6041,WILBINGA,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6041,WOODRIDGE,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6042,SEABIRD,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6043,BRETON BAY,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6043,LEDGE POINT,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6044,KARAKIN,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6044,LANCELIN,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6044,NILGEN,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6044,WEDGE ISLAND,WA,,JOONDALUP DC,610,W1,49,WA SUBS 1 G FLDS,Delivery Area
6050,COOLBINIA,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6050,MENORA,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6050,MOUNT LAWLEY,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6051,MAYLANDS,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6052,BEDFORD,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6052,INGLEWOOD,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6053,BAYSWATER,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6054,ASHFIELD,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6054,BASSENDEAN,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6054,EDEN HILL,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6054,KIARA,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
6054,LOCKRIDGE,WA,,BASSENDEAN DC,610,W1,50,WA SUBS 2 GSR,Delivery Area
